temporaryrage,1158,224,10583,112031,29610007739,98.67,185007,223613053049,25556639,3166
-Felix,1156,13,10583,93551,20793307334,95.83,112738,177788160333,22356769,2880
SeeL,1150,11,10588,112045,48853253001,99.04,139855,331314754987,27909994,6670
explosionboom,1151,223,10588,90478,47131779911,99.15,82175,286642505630,24616717,4295
Mapper,1160,18,10580,40457,11914526955,97.29,43180,54664211575,11377207,2859
rbhby njlj1707,1158,64,10582,31919,10663739693,98.97,43641,67334669543,9123833,3333
Corim,1168,226,10571,73988,49934011397,99.73,71936,272409407037,21384636,7541
ima,1159,57,10580,70743,36522409515,98.59,66892,256812429029,21209437,8639
pod,1164,39,10575,45976,27920363590,98.22,52499,130292427897,11754207,6607
Timowoof,1167,225,10571,116289,73804056017,98.77,109477,287102675973,30455603,5086
Zpinxx,1166,19,10574,71557,57389159250,99.30,51543,162887466567,19477129,4294
gasanww,1163,42,10575,258378,123591198806,99.49,314184,774167239702,71853966,7754
waywern2012,1165,3,10575,112185,74578641403,98.37,96179,356371366796,33279865,7803
Nemesis_Neon,1162,38,10575,88718,29394577722,98.51,149455,137220291387,19906460,2875
lightwine,1169,20,10569,94245,32644233768,98.65,95096,280856077948,26951392,7277
CPUGeek,1173,227,10563,111509,38342604428,99.36,132087,343704996638,33110198,5306
byfar,1177,229,10556,89003,29787428905,96.77,81372,196553418292,25748099,3501
Snakeq,1172,65,10564,157461,46208777131,98.84,209380,320220690239,34470794,8642
LLIaBKa,1174,66,10562,111215,29959436426,98.97,118152,276712387026,29008827,4295
- Emerald,1175,35,10561,90488,28283758966,98.64,102812,206583538001,22740367,4734
Erreipp,1170,39,10568,65309,7289411465,98.86,107374,64266526272,15649578,1834
Sakurauchi Riko,1176,58,10558,193816,88470354210,98.99,165292,746039085424,50878457,9289
s3552515,1171,20,10566,57683,20212185154,98.88,85685,148049997365,12833309,5086
-Arko,1179,228,10556,83495,22833160741,97.80,90192,161173181728,24355642,6341
tikkanen,1180,21,10554,121107,41167908519,97.92,153449,278263466290,29433656,9288
PizzaLovers007,1181,230,10553,48118,46279120237,98.93,34258,204838825615,15795408,5153
Lixarious,1189,62,10543,96073,26099343010,98.87,116262,164973597190,23965691,4144
Kiyoflame,1187,231,10544,86006,31354815537,97.37,105479,149559675456,21187264,3717
Mirtrax,1186,37,10545,106279,31786924871,96.62,104297,263239715135,35647773,3867
Mavy,1189,63,10543,56482,26279676048,98.21,48754,121488731360,14260771,2394
Stubbie,1178,42,10555,107401,22764930192,97.65,148739,208142923404,26346828,5009
Arbusion,1185,44,10545,111899,48383714165,98.42,135297,342328883250,29282551,6817
Thewiccaman,1182,43,10549,64588,13974821684,98.15,91098,92102955032,16480673,2009
Last Sonata,1183,36,10547,75912,25208894545,97.38,83437,179830700701,19370266,5151
Prhyin,1192,80,10541,49371,5382316637,96.89,96207,65597252008,12803326,1638
Yurachka,1191,67,10542,132471,38260501458,98.66,118502,285968132670,36450496,4645
EzChock,1191,232,10542,95432,100314549812,99.28,60538,393855181853,25664756,6831
Invoker,1196,45,10537,109040,21867708203,98.25,143000,217289918086,27666926,4267
Nordkild,1199,8,10532,100058,22199586854,98.41,131485,159215974434,25098463,3558
DimonkaS,1199,68,10534,44242,11939010338,98.76,49298,76455584615,10398485,2882
KingOKarma,1195,53,10539,68627,19640111581,98.99,98606,141987156764,15894414,6673
rollpan,1193,43,10541,61521,40583861894,98.22,66169,148963973093,16827698,3020
chokma,1194,44,10540,59901,30842227722,98.72,76686,172266560634,14701656,5086
Belfast-chan,1198,64,10535,145363,115780503503,99.34,125585,485259824594,37660465,7225
KaczkaLodowka,1202,65,10527,108680,39480779501,98.90,118825,246497144336,22926191,7080
Arua,1208,14,10523,90341,17986520779,97.99,136143,176125285215,21106636,3151
tSUNdereSLAYER,1209,40,10523,98382,21773782037,98.31,123375,166503371565,27379152,5276
MusicalLookz,1206,234,10525,67872,34875456410,98.60,60149,151192478118,17868473,4295
Selly,1201,69,10529,57142,21962108025,99.20,67312,123920990562,13066094,4291
Doge Owner,1203,2,10526,74421,18341013739,99.03,115234,119896312539,15494497,4294
Ichinose Rika,1205,59,10525,77869,42403655957,98.81,73241,233620222512,19656705,8692
My Angel Jeremy,1207,25,10525,70327,34931731275,97.95,76719,160392034303,17589316,3053
Soba Noodles,1210,12,10523,60246,95083562116,98.01,33897,295316011169,17540155,7755
DraguinZZ,1204,233,10526,116245,47661549788,98.33,149541,231369268604,30086568,4260
Totoki,1214,17,10510,113930,49021734735,98.42,130741,354162771165,32946946,4215
Monkyee,1218,238,10506,44591,14129373295,98.08,45101,73629256972,12843097,3153
egg nog,1211,54,10523,77805,13266596992,98.90,116489,131580737835,17294591,3326
ImaHax3r,1213,235,10516,55586,8688207453,98.00,90907,78044336689,13151469,2348
V I C E N T E,1214,15,10514,56642,7775160262,96.34,103224,56324785691,12755590,2184
gerom,1216,237,10508,76911,39228160225,98.89,83916,201794743790,19402144,3579
aspect9,1219,22,10506,81458,31561810885,98.83,87345,134046029730,20721886,3727
chiv,1212,55,10517,84760,48731881813,98.99,83312,258839661242,21763960,4179
Kaenoko,1215,236,10510,110172,37034283644,98.83,114789,198787977045,25941348,9286
Tokii,1229,240,10497,105766,22979456229,96.41,114122,162235091962,28893930,3686
Tobu,1221,60,10504,127434,54700961365,98.86,150302,432539907716,37407601,3247
Vilensi,1223,70,10504,19757,7685778148,97.67,21094,32138059637,4541315,4210
Mekaru,1220,56,10504,127128,59499883494,98.47,121733,336493867592,41527998,3288
Yuiteru,1225,45,10502,86771,16772655266,99.02,114859,182340997655,24628588,5085
thebossmax,1226,239,10500,35607,2855450828,96.55,50735,21536366340,8854421,1938
GGBY,1224,18,10503,231348,178421284467,98.66,232513,842959791260,62917391,7757
up44,1227,13,10501,107296,112573514028,99.25,126231,370570786874,24741861,7648
Arosami,1222,71,10503,99697,30813428320,98.89,110036,254063667566,24478098,5187
Petit,1227,81,10500,60798,35907564030,99.12,70395,173643335059,14809535,5085
Avernus,1232,72,10494,67765,36547162491,98.24,76117,213922490967,19036494,3683
Chromide,1235,20,10490,50982,10763833623,96.50,79651,75336420375,12844690,2468
tutula,1231,46,10496,76827,27707256290,98.46,92389,213881584627,21450522,5085
ameer,1235,241,10493,40522,15718966011,97.67,50688,57686421248,10652400,6380
CozyMF,1231,1,10496,86092,18920450300,98.17,119461,161664583677,19719080,4154
honnijs,1229,4,10497,61477,29761978407,98.88,56373,188738375536,16157717,6446
123123eric,1234,57,10491,79653,28530219234,98.24,61776,185915040877,23143618,3687
Zyxus,1237,21,10490,70734,9843721255,97.38,124117,98822266093,15975997,2761
Zaqlev,1240,15,10489,233858,57051806898,98.65,226304,527196518371,66531905,7690
Rucker,1238,21,10490,197797,110622942443,99.40,191529,669551066423,45718265,5937
Kevin Bak,1244,4,10485,66193,6271070427,99.65,126125,78877624782,14741209,2174
Hundur,1240,16,10489,106712,31871705322,99.04,140753,199403951619,26876527,5772
Gryzus24,1246,66,10482,106200,73669931340,99.31,97686,319283700483,25971902,5187
Nykke,1242,16,10487,64025,15554916506,99.00,88273,116489897252,13904020,4295
seabee,1244,10,10485,79971,40755780478,99.00,73483,173359020606,20896623,6018
Gaiava,1245,38,10482,75143,25630460169,98.68,102249,122421558373,16606571,4177
IonJ,1247,58,10480,102664,37872303678,99.38,145235,216459015265,22676045,8949
spoken_l,1241,4,10488,87530,13921136331,98.83,79675,126733905961,25969809,4171
Scroof,1247,41,10480,62432,7995175083,98.10,101291,73264340054,14658561,2972
Zralf,1243,23,10486,89418,30059729198,99.29,111881,228953111439,21615524,4311
DuNai,1254,19,10475,119045,63918409816,98.61,121056,392608082368,36721520,4825
Totoro,1249,59,10480,47492,25689671570,99.09,55449,149653656648,12000755,5086
GoonDugLer,1257,75,10472,77582,40583768345,97.82,66790,156774802943,22027087,2779
okaetum,1252,242,10475,41309,2441676126,97.53,65095,49922183387,10082782,1718
Arclyte,1251,73,10476,82569,33663663086,99.16,91219,187253833123,20574222,5086
daanit,1258,7,10472,136311,35509879619,99.14,196644,283369792325,33859121,5086
-INO-,1256,74,10473,43638,14511688453,98.01,63749,70396837642,10553906,2842
Andyzhou210,1253,5,10475,91269,23365159530,98.70,111141,122260868975,23289378,3038
CharlesGNS,1255,22,10474,45992,4902170385,96.90,99156,45449466648,10960724,1780
sadjelly,1259,2,10472,28503,24809857187,97.84,23639,126954654559,8643451,4312
Venpris,1261,243,10472,100732,30419374202,97.96,109452,149212965440,25695144,3008
NotNoah,1263,61,10466,62559,28069382647,99.08,74987,182995923190,14523850,5079
Splinter572,1270,62,10457,168052,40528525469,98.86,233772,335147542265,39715918,5086
cat burger,1268,9,10461,63977,38099242928,98.54,65703,137933772679,16373235,4008
Reillia,1268,82,10460,71521,45551552335,98.99,79760,301743580983,20091774,7130
Thuya,1265,43,10466,78806,18593725979,98.31,79058,138147751343,21218499,2810
Vordi,1262,47,10472,67934,25353562509,97.69,88522,125092305263,15779274,5045
wick,1264,13,10466,83167,43569652336,99.25,100407,220421310345,20393742,2861
Carretto,1266,14,10461,146494,65613752592,98.89,166085,345872789202,37016717,6058
Suly,1262,42,10468,97598,39490564371,98.93,92001,229751449449,24075166,7731
CLOU57,1273,44,10455,70065,4736312456,98.58,121431,58985986404,18694645,2813
blitzzzard,1278,1,10445,89137,16581574042,96.98,96346,153548334181,23615233,3219
mindblock,1274,77,10451,76792,24667553136,99.05,108631,121114771267,18679375,4912
_Buddy,1279,245,10445,64461,15826654522,98.55,72404,97632735094,15921752,3166
Avenging_Goose,1277,244,10446,64567,44701974413,99.26,63250,261817228505,19837914,7140
Saimonea,1275,46,10448,63580,16137711145,98.84,95416,121380128555,15932914,2876
-Miky-,1271,15,10455,69511,22683819503,98.96,90752,148793726969,18262926,4307
oraaanges,1279,245,10445,104929,53562119848,99.03,98384,228630502742,27402646,3971
combi,1276,63,10447,19769,3370833711,96.98,28672,23826545212,5022885,2012
Regou,1286,26,10436,98510,44651063663,99.10,135041,283497157415,23195497,4122
Save Me,1282,7,10441,32210,11553877700,98.87,36935,113284620710,8073012,4179
gilmat,1281,17,10444,113723,61448921708,99.30,131624,311678330503,27955975,6997
nyaako,1289,13,10430,84711,76665738080,99.13,53902,341369026938,25523300,7435
13roil,1290,20,10430,46084,13899104908,98.55,50428,103905563742,11553603,3753
-Deeline,1283,40,10438,78858,28641748753,98.31,86871,220154692325,20322615,4161
Flonka,1288,64,10434,85576,44734773862,99.38,79397,245754826161,21698299,4295
RYPSON,1287,67,10436,71101,39804291117,98.47,56121,174982260348,17832108,4312
Shye,1285,10,10437,45326,14486666894,96.50,47765,65583117887,11714698,2221
AtHeoN,1284,4,10438,124640,55462228322,99.05,146346,463131736634,40338139,5086
Astris,1293,39,10425,165882,57069246642,98.89,221133,413321342180,40191021,9385
Gomo Pslvarh,1290,83,10428,92469,87076112326,98.84,81814,349401040191,25103377,4591
Lightedd,1297,46,10420,112743,96211356940,98.89,96888,450562742038,28759395,7757
Hippo,1292,68,10425,45232,22058095000,98.68,47471,92970898256,12011305,4007
Dolter,1299,14,10416,120754,53548747306,99.27,104273,328439674536,29455482,8964
CookiZooki,1298,247,10416,74751,59458095681,99.13,57590,222136633856,21377508,5079
Ganondorf 2,1296,45,10422,116221,58881016592,98.26,117239,298049423776,31642229,6736
kipp,1291,60,10426,153801,47917520415,99.26,210124,381099113939,37460745,5086
227,1295,69,10424,52055,23308954641,97.65,67194,120176123916,13835266,7750
- Syndi -,1297,41,10421,71844,16339531542,97.18,85692,101160039929,16672330,5696
Article,1300,84,10415,43847,10900080250,96.55,55564,74756512987,10468700,3673
Venyera,1307,47,10402,61061,37918519308,99.11,59964,244720628803,17398298,5086
Samoyed,1302,24,10409,70593,41119667547,99.09,69685,232506309916,16004174,7422
-Polyrem-,1305,48,10408,35640,1817547281,97.28,89910,28998673688,9021014,1037
Ahmnesia,1304,15,10409,85323,46124397198,98.42,97914,235731858955,23908282,4593
Yentis,1306,6,10407,89627,91840827477,99.35,76583,376353690381,25129650,9382
nebuduplakat,1309,78,10402,71294,9441845577,98.01,124622,81508146491,15426491,3109
amborgesa,1304,16,10409,94462,57091377121,97.89,85949,249856052680,24956431,4407
MGM,1309,79,10401,152821,31768210952,99.29,204036,277248181588,36945417,5084
Kazuki K,1302,8,10410,51094,10467186676,97.78,68029,103566718590,14244004,4176
yenator07,1311,248,10397,63219,22453225041,98.34,54651,128027529604,16715030,3679
Anzu Takakura,1318,23,10393,64736,11103483394,98.62,106350,115031632792,15156149,2290
Nakocchi,1316,48,10395,107536,104315605518,98.82,88024,366993665108,29416798,5149
STIYL MAGNUS,1314,85,10395,50870,10622640940,97.81,64474,70567308631,12793390,2874
DutchTacoNL,1313,16,10396,131636,51067284605,97.90,142162,251738556040,32795994,4482
Samson,1314,249,10395,49637,16728250666,97.75,60897,102757511932,13167582,4081
sabbiN,1319,11,10391,48991,19161504911,98.12,52832,150602610343,14389578,4292
Toke,1316,61,10394,285615,36147016611,99.01,438318,388419590626,66118959,3939
haiks,1317,1,10394,48099,10419821956,98.55,58763,56560556837,12032538,3501
Azzira,1310,47,10399,107109,42514947081,96.97,100951,171205845711,27668841,6618
Glitter Goose,1320,42,10391,51019,13470768345,99.56,70350,124001534010,15342106,5086
Tetsh,1322,70,10389,84898,25538202055,99.33,90433,204088886814,21101778,4291
kleune,1323,71,10389,59214,9892528032,98.29,83339,74673511592,15876797,2125
PCBetaphish,1327,251,10382,106040,40800276607,98.52,105396,225510271322,27110041,3938
-I luv Maruko-,1328,22,10382,47029,34667243531,98.90,51254,143860276295,12237991,4062
Vinswag,1328,252,10382,109411,66560165226,99.35,111187,371552864995,31024972,7511
N Y Q A,1330,17,10382,147863,39204882521,99.18,161483,317383256988,36584029,5085
Toumei Dragon,1326,86,10387,125396,45169921057,99.21,158849,380783016973,29929487,5085
omphen,1321,250,10390,90794,34047662722,98.30,88411,208007084499,25460987,4250
-Aleph,1325,17,10389,73800,14996937098,98.26,106818,113493033111,19142691,3104
Jlowok,1334,80,10380,108942,38288120704,98.76,147285,283482998511,26885886,7754
10k_,1336,43,10379,108877,34285732342,97.67,103650,181331064976,30369330,4571
kug1,1332,11,10380,150699,61895515281,98.86,155184,326095660270,37671421,6977
Nkiad,1335,2,10380,63719,15952403045,98.50,83074,114399114346,15022317,7098
nanawo,1337,63,10377,115203,29226664418,98.54,139830,275527136381,32069031,7753
Siae,1331,49,10381,97582,56596879431,99.40,87960,223797323193,25363045,4172
_wonderer,1338,81,10375,82768,23368031982,98.65,127035,131579700099,18188533,5923
Sepid,1331,62,10381,81099,25060572703,99.18,84568,244905153780,20412624,4290
Nekoyase,1338,11,10375,68956,34064630246,99.14,78312,217927794591,16890110,5827
- Slice -,1342,65,10370,147295,47500457364,99.72,197076,368799012052,33690164,7118
Shironi,1343,9,10369,56916,27798184802,98.45,57201,194617922290,15602521,5086
DivineRose,1348,64,10362,96879,52053341317,99.51,77361,268700819008,25925496,4182
4RTRAID,1346,87,10365,82587,1478303934,95.07,119907,124107191814,19157306,4057
Nyuchikin,1343,48,10370,100376,30645462283,98.75,102166,199076829561,27309129,7756
Saint,1341,254,10371,57136,17493295365,97.69,72266,91344607294,15556003,3778
AnasTB,1345,1,10368,57927,26217772057,98.22,73333,103769398180,14939106,5211
Fenrir,1347,40,10364,84506,69309761261,99.47,97293,455249932587,26349868,5086
wooz,1345,17,10366,166643,76278026625,99.36,145467,532581895302,45543536,7999
-Kiichirou-,1348,13,10363,67912,47626513071,99.40,71598,289981292304,20492039,5086
crackhead,1350,255,10359,113508,38221562070,99.08,137049,261343419457,27212278,5187
CookieDas,1359,88,10354,33384,10051407918,98.10,41600,54960923955,8047010,6688
sbsonic,1351,72,10359,75148,13004409794,98.42,105804,110410460444,17782771,2234
-Inyafaze-,1356,66,10356,81375,19087494821,98.31,118683,160290564238,21642007,2755
Deppyforce,1358,12,10354,88863,50482094837,98.58,95836,270904886137,23253597,5080
OMAAH4UK,1349,82,10360,79008,23679227209,95.81,91373,134670987365,19930885,4291
[ Apashe ],1354,84,10358,61359,23007791651,99.14,73085,126346920666,15136585,4175
Gyrados,1357,18,10355,88790,16820701391,98.48,104180,143563060134,22115099,4295
Finzu_,1355,2,10358,47580,12721435400,96.53,68024,90143230449,11119882,3626
Nastawaga,1352,83,10359,25186,10166158834,96.69,30918,43675700231,6636346,3954
Takane,1365,258,10350,54077,8960429445,98.62,59343,66907454851,13105975,2822
Matteo,1361,16,10352,66635,9355392091,98.72,100990,83810967479,19290518,2465
BearZyo,1363,257,10350,84850,24947041018,98.00,97339,121053110696,22083118,3589
JumpLess,1365,85,10349,103602,28007781812,98.46,106877,225736886959,27204772,4293
AJT,1370,44,10348,141853,36261753646,98.57,198124,242312423246,33657903,3802
BossPlays,1360,19,10354,89547,28980194379,97.83,114761,197384756973,22857075,4648
mode,1363,256,10351,92532,27747203303,99.05,123633,145030536187,21358032,4797
KpopRaph,1367,50,10348,64687,18756341272,98.67,86300,133282742337,15566519,4309
Herbayse,1369,14,10348,112955,40022479208,99.20,124511,298873945235,31423366,4295
ErikSu,1370,19,10347,53095,7065774413,96.19,88392,58835636931,11217825,1661
Mikah,1371,259,10347,73565,28944525532,99.18,110241,173081603822,17907385,4294
Texats,1376,41,10341,102498,50594419253,98.71,113642,379793237239,30885332,4295
Hexishu,1377,67,10339,48389,24004494454,98.41,44659,135708314576,14178526,4177
Aeril,1380,262,10339,83397,29262653434,99.24,117044,240608244721,22825762,5084
GodHacc,1374,261,10343,114038,27510952924,98.39,158237,202912735395,28310012,2733
-forestguy-,1379,12,10339,74454,38617766895,98.63,47263,182613195731,21182262,4294
KwAIMSuckASFuk,1375,27,10342,54736,22127056513,97.07,54469,116611193277,14733854,4067
Not A Function,1372,260,10346,117543,58086375008,99.38,118561,449369925020,32646660,4608
tin,1375,1,10343,72103,13991446864,98.85,90908,107186054239,17175854,2519
Enju-chan,1381,263,10337,86128,14150050473,97.07,119342,107856866223,19848903,3220
r1zu,1386,49,10329,74334,45242433894,99.19,60553,200276097369,20447948,5153
---Mikoto,1386,24,10328,90184,27144714632,96.20,112227,174333629310,22781979,2533
Sonoda-Umi,1382,25,10336,70858,54236835883,99.04,58537,276396145726,19962562,5086
Maffe,1383,26,10335,71267,32763258361,98.07,83033,156421053728,18770489,4295
Peeker,1390,18,10323,59077,13552228259,98.71,68449,73849285510,15265001,3522
DomenCherry,1388,21,10325,72063,39090033654,98.22,52603,220364402470,22829090,3087
nautzz,1384,21,10333,116610,64713151612,99.14,87715,215256297931,29819043,4531
Ekoms,1380,6,10337,71743,6412979387,98.89,109383,96776996929,18550017,2489
Leebs,1388,264,10326,102320,92328364480,98.21,89958,269710051474,24023007,7757
Grey-,1394,265,10318,47068,11648074623,98.81,71040,84478363417,11724497,1981
melancholia,1392,42,10320,98021,40719253186,98.70,102047,280208524049,25864065,4218
Kuman,1391,86,10320,115037,17415373503,98.13,191005,228974419461,25529912,4312
milim,1399,43,10312,62309,27792298450,98.54,64870,143036631940,16170835,7915
YuyuKo sama,1393,23,10318,155437,80431291275,99.46,165742,476567747863,42508711,5937
- Spicy Wolf -,1398,13,10312,74179,34794876866,98.05,77765,181563643942,22218260,4581
-Mirai-,1393,20,10318,91361,19826946372,98.76,99657,165559847103,23475141,3282
K1r1,1396,87,10316,67511,32656807960,98.71,73507,159037122417,17947150,5086
Yuuki-chan,1389,65,10323,112714,42287674678,99.20,144565,325643878466,27274055,4312
iRedi,1390,28,10320,65404,44711242213,96.76,60129,173584900342,18198990,5039
UberFazz,1406,267,10308,83273,40948314759,98.81,80890,195022865276,22023840,4617
Oxia,1401,51,10312,97701,57525332697,99.11,105691,250842028859,27640828,4197
lastecine,1404,15,10309,92884,11493701164,97.20,83230,77868689776,25480093,3292
1337Future,1403,3,10311,38655,17227064874,99.42,48494,77768677351,9841111,4311
GHAngeloid,1407,268,10306,157411,116196471005,99.02,170153,563674193149,44860751,5086
iDant,1408,20,10306,61610,31714998888,99.15,60281,173585616912,15508482,7391
QonQuest,1401,10,10311,141456,39187651466,98.92,175572,289785749807,38290383,2987
Toonmasta,1402,266,10311,65251,12546761868,97.75,99430,110083812611,14948306,2365
IoahimLow,1406,44,10306,70452,17355994456,97.16,72461,122982444562,17087754,4311
Hidemi,1410,88,10305,47808,14830341730,97.96,50622,100451402290,11970222,4182
MintyDude,1413,45,10303,62765,18558392488,98.48,82289,107042076005,15147602,4327
ItzGangsterHD,1414,2,10301,45885,6413917712,96.81,67094,40665244247,10676898,2880
Yazone,1411,50,10305,107205,43436134358,99.02,126878,313517898093,31848246,3196
Y o uY o u,1418,51,10295,62193,13036054612,99.69,90597,87747264835,14697596,2256
Delete,1419,89,10294,113586,36278514074,99.01,122014,243703585629,29417239,5086
Haida,1412,10,10303,52756,48402692441,99.45,57170,165628231131,10672105,8899
marbl,1416,18,10299,50804,9945582527,98.89,72356,138468139993,13887376,4294
Ghossert,1415,45,10300,65084,21315164297,99.37,60636,133507995939,17163856,4295
juliancala,1420,21,10292,164901,24679301528,98.81,253775,264611826171,35834926,5910
NO37,1417,21,10298,108753,58283648549,99.31,133887,234944409721,25165043,6926
Gray Hardrock,1426,52,10290,54856,25123281759,98.64,61803,112820670284,13984240,4293
_WinRAWR,1422,269,10292,100558,33384790169,99.09,143446,281717688250,28304313,5086
neon sign-,1424,89,10291,35394,13287697321,95.47,48946,52502710088,9268197,2278
Sakura_,1430,91,10284,113947,48867295661,99.30,138881,285786949156,25879415,7757
-HERO-,1421,52,10292,137798,31678341253,98.13,208097,307633381214,36723881,4960
Nobuchi-,1428,53,10289,66488,22706374259,99.36,64308,169621653118,18366074,3071
_ Freedom _,1427,10,10289,44344,34264056914,99.17,53651,154975833181,13476042,3774
Octagon,1425,22,10290,121591,59316933426,98.81,127170,265569379162,32199473,7153
SKaiBlue,1429,24,10287,141782,63090463360,99.34,142143,574701341235,42465690,5086
MyAngelRobloxxa,1423,90,10292,63258,30367343392,98.24,42667,170832800319,18227551,4956
JapWhite,1431,53,10283,50792,10992534489,98.99,78380,89615505379,12028934,3014
Letcore,1436,271,10278,99298,13558760355,96.26,158599,132143324733,25640826,4673
-Visceral-,1432,270,10283,75865,29108672751,98.88,96094,167022723186,20470231,2777
Szatano,1433,73,10282,42618,22971729240,96.73,34733,84035805772,10890009,3666
Senetix,1438,46,10276,119583,41389226524,99.28,202692,302286398898,27314326,5086
Blondazz,1434,74,10281,91078,38372167304,98.87,101441,261600474982,23452693,8199
Asdeoff,1440,274,10274,73347,65877178793,99.12,52690,233181413418,19365470,9385
M I L E S,1439,273,10276,126853,78893665624,99.05,128948,403313106135,34336695,8960
saiyo,1437,272,10276,119930,55444271173,99.26,142617,293038403904,31065970,3876
Fzechen,1435,25,10280,113599,20982412729,98.74,160674,190841041875,25769642,4241
Senjougahara H,1441,66,10273,75518,15557038947,95.29,127536,106678592852,19595028,2868
Kynexiz,1442,11,10273,109689,21833708865,98.58,148315,131127185773,25725944,2758
tonaltwister,1443,12,10273,69860,13373265405,97.39,76309,114783017782,19510015,3023
C I G R O N E T,1449,19,10268,78340,65827837935,99.08,57778,300130143182,21099742,9382
Naigo,1445,19,10271,70904,22800498392,99.44,84251,144356335284,17361402,4150
Rushy,1444,2,10273,75011,17317287624,97.79,104199,122550604132,18106380,4066
MrToxicTaco,1446,275,10271,67129,17616733235,98.27,72561,100807338197,15961595,4114
MarthXT,1448,68,10269,134681,61597606353,99.05,135181,315192024821,36177156,4590
Spinesnight,1447,25,10269,127393,90766064510,98.89,128543,327781591207,33289597,8958
Resty,1450,276,10267,34556,9898611309,97.73,46987,38687540254,8095308,3604
My Aim Trash,1454,90,10261,147080,48770202316,99.38,173533,397548416657,48334609,5086
Zuness,1457,70,10259,123241,35118127887,98.87,136550,285374026445,30933964,7177
Ronald PY,1459,1,10259,61621,24743633954,99.14,81927,133805624499,14410865,4126
Tartis,1451,75,10265,73269,28911748222,99.06,78370,164922771688,17682603,6820
BROCKHAMPTON,1455,277,10261,48555,29070554284,98.27,64343,101780207819,11123778,3682
Noname0,1460,278,10259,90157,74551611376,99.10,80180,347475090783,26745977,4533
Azxrni,1453,69,10262,77682,21467612664,99.26,109774,165173686878,18157499,4060
RazorbladeJack,1452,47,10264,58739,13086284281,98.63,89339,77493640952,13593848,7756
Desew,1456,92,10260,136458,69974174112,98.57,132967,400479688801,36017751,7510
MarGenDo,1458,5,10259,80177,30414663824,98.52,98998,172746416463,22923896,4213
EthanTC,1461,26,10259,86331,40753223910,99.24,75632,264670977634,21899133,4295
Shiina Noriko,1465,27,10252,56057,45793730843,98.55,52296,176188888003,15782973,5087
Memento Mori-,1466,54,10252,114227,23586798555,99.09,167179,222048722432,27344665,5086
Sturvos,1470,23,10250,86610,44974202547,99.11,63128,204329840457,22138130,4167
ItsNazuna,1469,67,10251,68634,10469493802,98.50,100841,82847243151,16536151,4171
Kido-Desu,1462,71,10254,132942,22675273597,98.54,184395,204085392668,32578835,3725
Hanori,1468,7,10251,107311,91126173930,99.12,85838,371413566687,29127185,7852
Ophiz,1464,5,10253,109270,151403898696,99.20,97851,390082241121,27978342,6677
My Angel Emilly,1463,10,10253,56419,34363792588,98.34,53506,166486130310,14955286,4544
xl Nyan caxX lx,1480,281,10235,129278,45898262053,98.90,173606,337129703581,35626153,3683
Ak1ra,1478,14,10237,93762,19627712073,97.62,132932,140366466987,23852823,4290
leeian,1477,69,10238,61270,18037395262,98.31,79228,140247239886,15196193,4143
BLooDBuRSTiNG,1479,14,10237,105689,37340855403,98.77,120510,285717087854,28668740,5086
younited,1471,68,10246,48350,24924394943,98.94,50837,187974395978,15613984,5086
deit,1475,54,10241,80545,36343382845,98.64,93739,226482509064,21573560,4291
My Not,1473,55,10244,110205,66740063883,98.91,129262,363910032280,33698054,5086
Speir,1472,279,10244,78751,9817881823,99.27,108648,153496917958,19344521,2865
Akamatsu,1474,280,10243,115007,51894697599,99.04,105847,300708628745,28697840,6608
Psycopath-,1476,13,10239,159212,27527471470,98.95,231591,258882504215,39538714,3364
cairo xoxo,1481,282,10234,38475,10790938562,97.49,47289,60125983243,10750209,4291
-Kedama,1483,13,10231,90509,31901551030,99.19,107522,166589478593,22582685,5051
Tiger Claw,1488,8,10226,115244,41271639436,98.22,139428,249822833104,33785782,5083
Jameslike,1489,48,10225,72006,73148046842,98.80,67675,355576278326,23335211,5307
872316468,1482,22,10231,104812,67320754689,98.35,114837,399154386512,31000069,5085
Sin_smile,1483,23,10230,56538,23098435148,96.04,53982,88570876656,16277481,2264
fixedbyglue,1486,26,10227,66266,19167551038,98.82,76728,124945315839,15338013,2320
Iylwrychi,1485,283,10228,47051,18785756698,98.45,52563,95652662361,11928242,7043
Riven,1499,4,10216,179454,73594572570,98.93,230864,510364315743,44286732,4591
[Nathan],1497,49,10218,100146,27462111036,98.58,120502,179580352671,24401909,4292
FengShen,1492,6,10222,81826,28369290726,99.45,101454,184352702323,19816360,4294
THANK OSU,1495,91,10220,45096,12471441734,98.28,45428,66300836945,11976762,3192
Elscar,1492,12,10221,107129,40039105788,99.32,138722,372789572474,27304865,5456
Willy,1491,284,10225,187511,135755236703,99.36,199254,630076440737,43148091,9288
Flameshock,1494,14,10220,114047,103337351797,99.47,87697,505146445656,30678682,7755
V4RCH,1493,94,10221,78136,21881884553,98.56,96002,174832092426,18370928,4311
KomachiBaka,1498,95,10218,184347,68966475214,98.95,196231,611336230685,44926474,9381
Malrite,1497,285,10219,119128,18353973370,98.60,205564,157358939273,31398277,3373
Naylicia,1506,3,10209,39816,15902658543,97.83,39977,73591706503,10261177,3502
Chanki,1502,96,10212,207543,53642414544,96.65,270180,281324373066,52148291,4152
ponbot,1505,55,10209,70495,25276205010,97.78,96844,112633660531,17637234,2677
